SectionID,ProcessedHeading,ProcessedContent,What,Why,How,When,Who,References,Contribution,Other
1356,requirements,abstr_number caffe https github com happynear caffe windows tree also works linux anyway,0,0,1,0,0,0,0,0
1357,train,abstr_number dataset used paper abstr_hyperlink note abstr_number identities overlap casia webface lfw abstr_number,0,0,1,0,0,0,0,0
1358,evaluation,evaluation codes abstr_hyperlink please refer second paragraph update section trick called mirror face used extracting features sample code prototxt example_of_mirror_face prototxt mirror face see mirrorface histogram feature video face verification details abstr_hyperlink,0,0,1,0,0,1,0,0
1359,trained models,light cnn model abstr_number abstr_number abstr_hyperlink abstr_hyperlink used get model abstr_number abstr_number,0,0,0,0,0,1,0,0
1360,license,code distributed mit license released models allowed non commercial use,0,0,0,0,1,0,0,0
1361,citation,find paper codes useful research,0,0,0,0,0,1,0,0
1362,contact,feng wang feng wff gmail com,0,0,0,0,1,0,0,0
1363,extwitter abstr_hyperlink abstr_hyperlink abstr_hyperlink,,1,0,0,0,0,1,0,0
1364,documentation,,0,0,0,0,0,1,0,0
1365,usage,,0,0,1,0,0,0,0,0
1366,configuration,,0,0,1,0,0,0,0,0
1367,mix exs,,0,0,1,0,0,0,0,0
1368,sample,,0,0,1,0,0,0,0,0
1369,configure,,0,0,1,0,0,0,0,0
1370,search,,0,0,1,0,0,0,0,0
1371,error,,0,0,0,0,0,0,0,1
1372,xxxx tried yet,,0,0,0,0,0,0,0,1
1373,yyyy mean http xxxx sailed radar thus far,,0,0,0,0,0,0,0,1
1374,zzzz elixir lang jadams,,0,0,0,0,0,0,0,1
1375,akala abstr_number nalang kulang dark elixir para barb king summoner level,,0,0,0,0,0,0,0,1
1376,streaming,,0,0,1,0,0,0,0,0
1377,error,,0,0,0,0,0,0,0,1
1378,apple iwatch rumour round,,0,0,0,0,0,0,0,1
1379,apple iphone abstr_number abstr_number black verizon cracked screen works perfectly,,0,0,0,0,0,0,0,1
1380,apple ipod nano abstr_number generation product red abstr_number latest model full read,,0,0,0,0,0,0,0,1
1381,example stop receiving stream abstr_number seconds passed,,0,0,0,0,0,0,0,1
1382,cursor,,0,0,1,0,0,0,0,0
1383,error,,0,0,0,0,0,0,0,1
1384,notes,,0,0,1,0,0,0,0,0
1385,homebrew,features,1,0,0,0,0,1,0,0
1386,packages available,abstr_number abstr_hyperlink abstr_number type brew search list abstr_number visit abstr_hyperlink browse packages online,0,0,0,0,0,1,0,0
1387,documentation,brew help man brew check abstr_hyperlink,0,0,0,0,0,1,0,0
1388,troubleshooting,first,0,0,1,0,0,1,0,0
1389,,homebrew maintained abstr_hyperlink homebrew originally created abstr_hyperlink,0,0,0,0,1,0,0,0
1390,license,code abstr_hyperlink,0,0,0,0,1,0,0,0
1391,donations,accept tips abstr_hyperlink abstr_hyperlink,0,0,0,0,1,0,0,0
1392,quicksand,abstr_image abstr_image quicksand compact framework analyze suspected malware documents abstr_number identify exploits streams different encodings,1,0,0,0,0,0,0,0
1393,file formats exploit active content detection,doc,1,0,0,0,0,0,0,0
1394,file formats executable detection,,1,0,0,0,0,0,0,0
1395,lite version mplv abstr_number license,key dictionary abstr_number byte xor bitwise rol,0,0,0,0,0,1,0,0
1396,full version commercial license,key cryptanalysis abstr_number abstr_number bytes factors abstr_number specified odd size abstr_number abstr_number bytes abstr_number byte zerospace replaced brute force xor search xor look ahead cipher yara signatures included lite plus recent exploits abstr_number abstr_number cve identification try full version online abstr_hyperlink,0,0,0,1,0,0,0,0
1397,dependencies included,yara abstr_number abstr_number zlib abstr_number abstr_number abstr_number libzip abstr_number abstr_number abstr_number,0,0,1,0,0,0,0,0
1398,distributed components licensing,abstr_number rsa data security,0,0,1,0,0,0,0,0
1399,quick start,build quicksand quicksand malware doc,0,0,1,0,0,0,0,0
1400,documentation,abstr_hyperlink,0,0,0,0,0,1,0,0
1401,copyright license trademark,quicksand quicksand application logo copyright abstr_number tyler mclellan tylabs use requires written permission author source code quicksand,0,0,0,0,1,0,0,0
1402,puli installer,abstr_hyperlink abstr_hyperlink abstr_hyperlink abstr_hyperlink abstr_hyperlink abstr_hyperlink latest release php abstr_number abstr_number abstr_number installs puli phar system use like abstr_code_section,1,0,1,1,0,0,0,0
1403,authors,bernhard schussek webmozart community contributors,0,0,0,0,1,0,0,0
1404,contribute,contributions welcome report bugs issues find issue tracker grab source code puli̢ git repository,0,0,0,0,0,0,1,0
1405,support,problems,0,0,0,0,0,1,0,0
1406,license,contents package licensed mit license,0,0,0,0,1,0,0,0
1407,gaia,gaia mozilla phone boot gecko abstr_number project boot gecko aims create complete,1,0,0,0,1,1,0,0
1408,hacking gaia,abstr_hyperlink information need start working gaia,0,0,0,0,0,1,0,0
1409,autolander bot,autolander bot integrations github bugzilla workflows opt new features adding autolander pull request title features available automatic pull request bugzilla attachment linking automatic landing,1,0,0,0,0,0,0,0
1410,tests,,0,0,1,0,0,0,0,0
1411,unit tests,unit tests app apps app test unit run unit tests abstr_number desktop abstr_number run debug abstr_number make abstr_number run make test agent server abstr_number run abstr_number desktop open test agent app abstr_number run make test agent test make test agent test app app run unit tests specific app importantly,0,0,1,0,0,0,0,0
1412,integration tests,gaia uses abstr_hyperlink run tests custom builder gaia tests live rest apps code apps my_app test marionette test files end integration tests run node environment need node abstr_number abstr_number work predictably shared code tests lives shared test integration,0,0,1,0,0,0,0,0
1413,running integration tests,note unless tests end automatically picked make test integration abstr_code_section,0,0,1,0,0,0,0,0
1414,invoking test file,abstr_code_section example,0,0,1,0,0,0,0,0
1415,invoking tests specific app,abstr_code_section example,0,0,1,0,0,0,0,0
1416,skipping test file,abstr_code_section example,0,0,1,0,0,0,0,0
1417,running tests working,wish run many tests background might want disturbed abstr_number desktop window popping everytime,0,0,1,0,0,0,0,0
1418,running tests without building profile,would like run tests without building profile,0,0,1,0,0,0,0,0
1419,debugging tests,view log test abstr_code_section,0,0,1,0,0,0,0,0
1420,running tests oop mode,run tests oop mode abstr_code_section,0,0,1,0,0,0,0,0
1421,find documentation,abstr_hyperlink abstr_hyperlink abstr_hyperlink abstr_hyperlink abstr_hyperlink,0,0,0,0,0,1,0,0
1422,gotchas,performance reasons run make profile test run means need manually remove profile test folder make changes apps abstr_number folder one downloaded problematic offline symlink abstr_number desktop directory abstr_number gaia avoid download weird node errors,0,0,1,0,0,0,0,0
1423,tests,,0,0,0,0,0,1,0,0
1424,functional,see abstr_hyperlink,0,0,0,0,0,1,0,0
1425,endurance,see abstr_hyperlink,0,0,0,0,0,1,0,0
1426,build system tests,build system unit test integration test running abstr_hyperlink,0,0,1,0,0,0,0,0
1427,build system unit tests,run unit test locally,0,0,1,0,0,0,0,0
1428,build system integration tests,run integration test locally,0,0,1,0,0,0,0,0
1429,generate jsdoc,generate api reference locally,0,0,1,0,0,0,0,0
1430,jison,abstr_hyperlink abstr_hyperlink abstr_hyperlink,1,0,0,0,0,1,0,0
1431,api creating parsers javascript,jison generates bottom parsers javascript api similar bison,1,0,0,0,0,0,0,0
1432,installation,jison installed abstr_hyperlink using abstr_hyperlink using npm npm install jison,0,0,1,0,0,0,0,0
1433,usage command line,clone github repository examples git clone git github com zaach jison git jison examples ready generate parsers jison calculator jison generate calculator current working directory file used parse input file,0,0,1,0,0,0,0,0
1434,usage commonjs module,generate parsers programatically javascript well assuming jison commonjs environment load path mygenerator var parser require jison parser grammar json var grammar lex rules,0,0,1,0,0,0,0,0
1435,documentation,information creating grammars using generated parsers,0,0,0,0,0,1,0,0
1436,contribute,see abstr_hyperlink contribution guidelines,0,0,0,0,0,0,1,0
1437,projects using jison,view abstr_hyperlink,0,0,0,0,0,1,0,0
1438,contributors,abstr_hyperlink special thanks jarred ligatti,0,0,0,0,1,0,0,0
1439,license,copyright abstr_number abstr_number zachary carter permission hereby granted,0,0,0,0,1,0,0,0
1440,eecs abstr_number homework abstr_number,program part assignment university kansas course eecs abstr_number develop drug analysis program abstr_hyperlink,1,0,0,0,0,1,0,0
1441,authors,harrison hetler,0,0,0,0,1,0,0,0
1442,requirements,program require installation python abstr_number abstr_number abstr_number run implementation written python abstr_number abstr_number gui implemented using abstr_number framework graph plotting functionality provided pyqtgraph requires previous requirements numpy clarify,1,0,0,0,0,0,0,0
1443,use,run program,0,0,1,0,0,0,0,0
1444,using unit tests,various unit tests included package verify certain modules operating properly simply run test prefixed python script associated module would like test example test drugdatabase module,0,0,1,0,0,0,0,0
1445,mvc architecture,program created mvc architecture mind three main classes program drugdatabase,0,0,0,0,0,1,0,0
1446,github changelog generator abstr_image,abstr_hyperlink abstr_hyperlink abstr_hyperlink abstr_hyperlink abstr_hyperlink abstr_hyperlink abstr_hyperlink installation output example usage params github token features advantages project alternatives projects using library missing essential feature contributing license,1,0,0,0,0,0,0,0
1447,changelog generation never easy,fully automated changelog generation gem generates change log file based tags,1,0,0,0,0,0,0,0
1448,care,,1,0,0,0,0,0,0,0
1449,installation,gem install github_changelog_generator see also troubleshooting,0,0,1,0,0,0,0,0
1450,output example,look abstr_hyperlink project abstr_hyperlink generated command github_changelog_generator skywinder actionsheetpicker abstr_number abstr_number general,0,0,1,0,0,0,0,0
1451,usage,really simple git remote origin refers github repo,0,0,1,0,0,0,0,0
1452,params,type github_changelog_generator help details details params,0,0,1,0,0,1,0,0
1453,params file,project root,0,0,1,0,0,0,0,0
1454,github token,github allows abstr_number unauthenticated requests per hour therefore,0,0,1,0,0,0,0,0
1455,migrating manual changelog,knowing dedicated project,0,0,1,0,0,0,0,0
1456,rake task,love rake,0,0,1,0,0,0,0,0
1457,features advantages project,generate canonical,1,0,0,0,0,0,0,0
1458,alternatives,abstr_hyperlink found satisfied requirements know projects,0,0,0,0,0,1,0,0
1459,projects using library,abstr_hyperlink used project live app,0,0,0,0,0,1,0,0
1460,missing essential feature,nothing impossible open abstr_hyperlink let make generator better together reports,0,0,0,0,1,1,0,0
1461,faq,already use github releases need github releases good thing good practice maintain lot people using yet congratulations would like support github releases abstr_hyperlink trying compare quality handwritten auto generated logs said auto generated changelog really helps,0,0,0,0,0,1,0,0
1462,contributing,abstr_number create issue describe idea abstr_number fork https github com skywinder github changelog generator fork abstr_number create feature branch git checkout new feature abstr_number commit changes git commit add feature abstr_number publish branch git push origin new feature abstr_number create new pull request abstr_number profit white_check_mark test workflow changelog generator,0,0,0,0,0,0,1,0
1463,license,github changelog generator released abstr_hyperlink,0,0,0,0,1,0,0,0
1464,phpiredis,abstr_hyperlink phpiredis extension php abstr_number abstr_number based abstr_hyperlink provides simple efficient client redis fast incremental parser serializer abstr_hyperlink,1,0,0,0,0,0,0,0
1465,installation,building using extension requires hiredis abstr_number abstr_number abstr_number abstr_number abstr_number abstr_number installed system hiredis usually available repositories linux distributions,0,0,1,0,0,0,0,0
